item,name,coord,website,telefono,comune,indirizzo,email,lat,lon
http://www.wikidata.org/entity/Q55385383,Museo civico di Palazzo Novelli,Point(13.976851 41.188915),http://www.asmenet.it,+39-0823-734205,Carinola,"Piazza 'O. Nazza',  - Carinola",mailto:m.luberto@alice.it,41.188915,13.976851000000002
http://www.wikidata.org/entity/Q21552061,Museo civico di Rieti,Point(12.860918 42.40262),http://www.culturalazio.it/musei/rieti/index.php,+39-0746-287212,Rieti,"Piazza Vittorio Emanuele II, 2 - Rieti",mailto:museo@comune.rieti.it,42.40262,12.860918
http://www.wikidata.org/entity/Q21552061,Museo civico di Rieti,Point(12.860918 42.40262),http://www.culturalazio.it/musei/rieti/index.php,+39-0746-287212,Rieti,"Piazza Vittorio Emanuele II, 2 - Rieti",mailto:museo@comune.rieti.it,42.401376,12.859374
http://www.wikidata.org/entity/Q55352779,Museo civico di Vipiteno e museo Multscher,Point(11.439745 46.896023),https://www.vipiteno.eu/it/Museo_Civico_e_Museo_Multscher,+39-0472-766464,Sterzing,"Via Della Commenda, 11 - Vipiteno/Sterzing",mailto:museo@sterzing.eu,46.896023,11.439745
http://www.wikidata.org/entity/Q55375855,Museo civico di scienze naturali,Point(10.227425 45.553192),http://www.comune.brescia.it/museoscienenaturali,+39-030-297-8672,Brescia,"Via Ozanam, 4 - Brescia",mailto:museo.scienze@comune.brescia.it,45.553191999999996,10.227425
http://www.wikidata.org/entity/Q3867834,Museo civico di storia naturale (Venezia),Point(12.3286 45.4418),http://msn.visitmuve.it/,+39-041-275-0206,Venesia,"Santa Croce 1730,  - Venezia",mailto:nat.mus.ve@comune.venezia.it,45.441986,12.327917999999999
http://www.wikidata.org/entity/Q3867834,Museo civico di storia naturale (Venezia),Point(12.3286 45.4418),http://msn.visitmuve.it/,+39-041-275-0206,Venesia,"Santa Croce 1730,  - Venezia",mailto:nat.mus.ve@comune.venezia.it,45.4418,12.3286
http://www.wikidata.org/entity/Q55340653,Museo civico di storia naturale di Trieste,Point(13.764717 45.64689),http://www.triestecultura.it,+39-040-675-8658,Trieste,"Piazza A. Hortis, 4 - Trieste",mailto:sportellonatura@comune.trieste.it,45.64689,13.764717000000001
http://www.wikidata.org/entity/Q3867829,Museo civico di storia naturale di Verona,Point(11.002173 45.43847),https://museodistorianaturale.comune.verona.it/,+39-045-807-9400,Verona,"Lungadige Porta Vittoria, 9",mailto:mcsnat@comune.verona.it,45.438388888889,11.002291666666999
http://www.wikidata.org/entity/Q3867829,Museo civico di storia naturale di Verona,Point(11.002173 45.43847),https://museodistorianaturale.comune.verona.it/,+39-045-807-9400,Verona,"Lungadige Porta Vittoria, 9",mailto:mcsnat@comune.verona.it,45.43847,11.002172999999999
http://www.wikidata.org/entity/Q3867837,Museo civico etnografico Giovanni Podenzana,Point(9.820286 44.105717),http://etnografico.museilaspezia.it/,+39-0187-727781,La Spezia,"Via del Prione, 156 - La Spezia",mailto:museo.etnografico@comune.sp.it,44.105717,9.820286
http://www.wikidata.org/entity/Q55340656,Museo commerciale della Camera Di Commercio di Trieste,Point(13.770293 45.65111),http://www.ts.camcom.it,+39-040-67011,Trieste,"Via San Nicolò, 7 - Trieste",mailto:museocommerciale@ts.camcom.it,45.651109999999996,13.770292999999999
http://www.wikidata.org/entity/Q55360110,Museo criminologico di Roma,Point(12.466556 41.897667),http://museocriminologico.it,+39-06-6889-9442,Roma,"Via del Gonfalone, 29 - Roma",mailto:museo.criminologico@giustizia.it,41.897667,12.466556
http://www.wikidata.org/entity/Q1954314,Museo d'arte contemporanea Donnaregina,Point(14.258669444 40.854861111),http://www.madrenapoli.it/,+39-081-1973-7254,Napoli,"Via Settembrini (Palazzo Donnaregina) , 79 - Napoli",mailto:info@madrenapoli.it,40.854861111111,14.258669444444001
http://www.wikidata.org/entity/Q55368707,Museo d'arte della città,Point(12.206245 44.413887),http://www.museocitta.ra.it,+39-0544-482477,Ravenna,"Via di Roma, 13,  - Ravenna",mailto:info@museocitta.ra.it,44.413887,12.206245
http://www.wikidata.org/entity/Q3867861,Museo d'arte e archeologia Ignazio Mormino,Point(13.349109 38.134476),http://www.fondazionesicilia.it,+39-091-778-2180,παν-όρμος,"Viale della Libertà, 52 - Palermo",mailto:urp@fondazionesicilia.it,38.134476,13.349109
http://www.wikidata.org/entity/Q3328415,Museo d'arte e scienza,Point(9.182304 45.470319),http://www.museoartescienza.com/,+39-02-7202-2488,Milano,"Via Quintino Sella, 4 - Milano",mailto:info@museoartescienza.com,45.470319,9.182304
http://www.wikidata.org/entity/Q3867864,Museo d'arte moderna Vittoria Colonna,Point(14.212335 42.472266),http://www.comune.pescara.it/internet/index.php?codice=131,+39-085-428-3759,Pescara,"Via Gramsci, 1 - Pescara",mailto:museovittoriacolonna@muvi.org,42.472266,14.212335000000001
http://www.wikidata.org/entity/Q3867868,Museo d'arte moderna di Bologna,Point(11.337026 44.50276),http://www.mambo-bologna.org,+39-051-649-6611,Bologna,"Via Don Minzoni, 14,  - Bologna",mailto:info@mambo-bologna.org,44.502759999999995,11.337026
http://www.wikidata.org/entity/Q3867868,Museo d'arte moderna di Bologna,Point(11.337026 44.50276),http://www.mambo-bologna.org,+39-051-649-6611,Bologna,"Via Don Minzoni, 14,  - Bologna",mailto:info@mambo-bologna.org,44.5025,11.3369
http://www.wikidata.org/entity/Q642603,Museo d'arte moderna e contemporanea di Trento e Rovereto,Point(11.044736 45.893831),http://www.mart.trento.it/,+39-800-397-760,Rovereto,"Corso Bettini, 43 - Rovereto",mailto:info@mart.trento.it,45.893831,11.044736
http://www.wikidata.org/entity/Q55359615,Museo d'arte sacra di Alcara Li Fusi,Point(14.701445 38.022453),http://www.diocesipatti.it/musei03.htm,+39-0941-793055,Comune di Alcara Li Fusi,"Piazza S. Pantaleone, 25 - Alcara li Fusi",mailto:passalacqua@cheapnet.it,38.022453000000006,14.701445000000001
http://www.wikidata.org/entity/Q55385970,Museo dantesco,Point(12.20115 44.41633),http://www.classense.ra.it/main/index.php?id_pag=61,+39-0544-482112,Ravenna,"Via Dante Alighieri, 3 (c/o ex Convento di San Francesco),  - Ravenna",mailto:informazioni@classense.ra.it,44.41633,12.20115
http://www.wikidata.org/entity/Q3868418,Museo degli Strumenti per il Calcolo,Point(10.390049 43.71908),https://www.msc.sma.unipi.it/,+39-050-221-5212,Pisa,Via Bonanno Pisano 2/B,mailto:info.msc@sma.unipi.it,43.71908,10.390049000000001
http://www.wikidata.org/entity/Q3867882,Museo degli affreschi Giovanni Battista Cavalcaselle,Point(10.996125 45.433193),http://museodegliaffreschi.comune.verona.it,+39-045-800-0361,Verona,"Via Luigi da Porto, 5 - Verona",mailto:castelvecchio@comune.verona.it,45.433193,10.996125
http://www.wikidata.org/entity/Q3867887,Museo degli orrori di Dario Argento,Point(12.466438 41.909058),http://www.profondorossostore.com/museo/museo.htm,+39-06-321-1395,Roma,"Via dei Gracchi, 260 - Roma",mailto:info@profondorossostore.com,41.909058,12.466438
http://www.wikidata.org/entity/Q55360422,Museo degli strumenti astronomici,Point(14.254453 40.86455),http://www.museincampania.it/spip.php?page=musei_dettaglio&id_museo=30,+39-081-557-5435,Napoli,"Salita Moiariello, 16 - Napoli",mailto:gargano@oacn.inaf.it,40.86455,14.254453
http://www.wikidata.org/entity/Q35973428,Museo dei Burattini,Point(11.5364477 44.53785),http://www.comune.budrio.bo.it,+39-051-692-8322,Budrio,"Via Garibaldi, 29, 40054 Budrio BO",mailto:musei@comune.budrio.do.it,44.53785,11.5364477
http://www.wikidata.org/entity/Q3867895,Museo dei Cappuccini di Genova,Point(8.9391 44.407901),http://www.bccgenova.org,+39-010-580652,Genova,"Viale IV Novembre, 5 - Genova",mailto:info@bccgenova.org,44.407901,8.9391
http://www.wikidata.org/entity/Q55673228,Museo dei Fori Imperiali nei mercati di Traiano,Point(12.485984 41.896107),http://www.mercatiditraiano.it,+39-06-0608,Roma,"IV Novembre, 94 - Roma",mailto:info@mercatiditraiano.it,41.896107,12.485984
http://www.wikidata.org/entity/Q54855038,Museo dei colori naturali Delio Bischi,Point(12.255148 43.622543),http://www.oasisanbenedetto.it/museo-dei-colori-2/,+39-0722-80133,Borgo Pace,"Via dell'Abbazia, 7 - Borgo Pace",mailto:lamoli@oasisanbenedetto.it,43.622543,12.255148
http://www.wikidata.org/entity/Q55373028,Museo dei mezzi di comunicazione,Point(11.882554 43.466835),http://www.faustocasi.it,+39-0575-377662,Arezzo,Via Ricasoli 22,mailto:faustocasi@tiscali.it,43.466834999999996,11.882553999999999
http://www.wikidata.org/entity/Q55373028,Museo dei mezzi di comunicazione,Point(11.882554 43.466835),http://www.faustocasi.it,+39-0575-377662,Arezzo,Via Ricasoli 22,mailto:faustocasi@tiscali.it,43.466901,11.882105000000001
http://www.wikidata.org/entity/Q55379264,"Museo dei minerali del monte Arci ""Stefano Incani""",Point(8.783759 39.70063),http://www.geomuseomontearci.it,+39 07839902510783996017,Masullas,"Piazza Convento,  - Masullas",mailto:coopilchiostro@tiscali.it,39.70063,8.783759
http://www.wikidata.org/entity/Q55370782,Museo dei tesori di Oropa. Santuario di Oropa,Point(8.004623 45.598064),http://www.santuariodioropa.it,+39-015-2555-1200,Biella,"Via Santuario di Oropa, 480,  - Biella",mailto:info@santuariodioropa.it,45.598064,8.004622999999999
http://www.wikidata.org/entity/Q55388576,Museo del Cenacolo Vinciano,Point(9.170548 45.46626),http://www.polomuseale.lombardia.beniculturali.it/index.php/cenacolo-vinciano/,+39-02-498-7588,Milano,"piazza Santa Maria delle Grazie, 2",mailto:pm-lom.cenacolovinciano@beniculturali.it,45.46626,9.170548
http://www.wikidata.org/entity/Q2591247,Museo del Cenacolo di Andrea del Sarto,Point(11.286019 43.771626),http://www.polomusealetoscana.beniculturali.it/index.php?it/177/firenze-cenacolo-di-andrea-del-sarto,+39-055-238-8603,Firenze,Via di San Salvi 16,mailto:pm-tos@beniculturali.it,43.771658,11.285789999999999
http://www.wikidata.org/entity/Q2591247,Museo del Cenacolo di Andrea del Sarto,Point(11.286019 43.771626),http://www.polomusealetoscana.beniculturali.it/index.php?it/177/firenze-cenacolo-di-andrea-del-sarto,+39-055-238-8603,Firenze,Via di San Salvi 16,mailto:pm-tos@beniculturali.it,43.771626,11.286019
http://www.wikidata.org/entity/Q55360120,Museo del Corso - Fondazione Cassa di Risparmio di Roma,Point(12.480986 41.899567),http://www.museodelcorso.it,+39 06678620906697645599,Roma,"Via del Corso, 320 - Roma",mailto:info@museodelcorso.it,41.899567,12.480986
http://www.wikidata.org/entity/Q261233,Museo del Novecento,Point(9.190261 45.463414),https://www.museodelnovecento.org/,+39-02-8844-4061,Milano,"Via Marconi, 1",mailto:info@museodelnovecento.org,45.604687,9.555845
http://www.wikidata.org/entity/Q261233,Museo del Novecento,Point(9.190261 45.463414),https://www.museodelnovecento.org/,+39-02-8844-4061,Milano,"Via Marconi, 1",mailto:info@museodelnovecento.org,45.463414,9.190261
http://www.wikidata.org/entity/Q3867927,Museo del Risorgimento,Point(9.189981 45.472168),http://www.museodelrisorgimento.mi.it/,+39-02-8846-4186,Milano,"Via Borgonuovo, 23 - Milano",mailto:c.museorisorgimento@comune.milano.it,45.472167999999996,9.189981
http://www.wikidata.org/entity/Q3867927,Museo del Risorgimento,Point(9.189981 45.472168),http://www.museodelrisorgimento.mi.it/,+39-02-8846-4186,Milano,"Via Borgonuovo, 23 - Milano",mailto:c.museorisorgimento@comune.milano.it,45.47222222,9.18972222
http://www.wikidata.org/entity/Q55359720,Museo del Risorgimento Vittorio Emanuele Orlando,Point(13.363235 38.118633),http://www.storiapatria.it,+39-091-582774,παν-όρμος,"Piazza S. Domenico, 1 - Palermo",mailto:info@storiapatria.it,38.118633,13.363235000000001
http://www.wikidata.org/entity/Q55385888,Museo del Risorgimento di Lucca,Point(10.501057 43.84107),http://museodelrisorgimento.provincia.lucca.it/info-e-contatti/,+39-0583-417791,Lucca,Cortile degli Svizzeri 6,mailto:museorisorgimentolucca@provincia.lucca.it,43.84107,10.501057000000001
http://www.wikidata.org/entity/Q55368744,Museo del Risorgimento di Ravenna,Point(12.200006 44.414444),http://www.classense.ra.it,+39-0544-482151,Ravenna,"Via Baccarini, 3 - Ravenna",mailto:informazioni@classense.ra.it,44.414444,12.200006
http://www.wikidata.org/entity/Q3867929,Museo del Sannio,Point(14.781174 41.130447),http://www.museodelsannio.com,+39-0824-21818,Benevento,"Piazza Santa Sofia snc,  - Benevento",mailto:museodelsannio@provinciabenevento.it,41.130447,14.781173999999998
http://www.wikidata.org/entity/Q3867929,Museo del Sannio,Point(14.781174 41.130447),http://www.museodelsannio.com,+39-0824-21818,Benevento,"Piazza Santa Sofia snc,  - Benevento",mailto:museodelsannio@provinciabenevento.it,41.13027778,14.78111111
http://www.wikidata.org/entity/Q55375205,Museo del Santuario di Nostra Signora di Bonaria,Point(9.12561 39.208027),http://www.bonaria.it,+39-070-301747,Cagliari,"Piazza Bonaria, 2/4 - Cagliari",mailto:bonaria@mercede.org,39.208027,9.12561
http://www.wikidata.org/entity/Q55360123,Museo del Teatro Argentina,Point(12.47606 41.896168),http://www.sovraintendenzaroma.it/i_luoghi/musei/altri_musei_e_collezioni/museo_del_teatro_argentina,+39-06-6710-6017,Roma,"Largo di Torre Argentina, 52 - Roma",mailto:tania.renzi@comune.roma.it,41.896167999999996,12.47606
http://www.wikidata.org/entity/Q48800798,Museo del Territorio biellese,Point(8.049401 45.562504),http://www.museodelterritorio.biella.it/,+39-015-252-9345,Biella,"Chiostro di San Sebastiano, Via Quintino Sella,  - Biella",mailto:info@museodelterritorio.biella.it,45.562504,8.049401
http://www.wikidata.org/entity/Q3867983,Museo del Tessuto,Point(11.097908 43.876516),http://www.museodeltessuto.it,+39-0574-611503,Prato,Via Puccetti 3,mailto:info@museodeltessuto.it,43.876515999999995,11.097908
http://www.wikidata.org/entity/Q3867937,Museo del calcio,Point(11.302771 43.777768),http://www.museodelcalcio.it/,+39-055-600526,Firenze,Via Aldo Palazzeschi 20,mailto:info@museodelcalcio.it,43.773888888889,11.301111111111
http://www.wikidata.org/entity/Q3867937,Museo del calcio,Point(11.302771 43.777768),http://www.museodelcalcio.it/,+39-055-600526,Firenze,Via Aldo Palazzeschi 20,mailto:info@museodelcalcio.it,43.777768,11.302771
http://www.wikidata.org/entity/Q55370194,Museo del cappello Borsalino,Point(8.615646 44.90874),http://www.comune.alessandria.it,+39-0131-515757,Alessandria,"Via Cavour, 84,  - Alessandria",mailto:sistemamusei@comune.alessandria.it,44.90874,8.615646
http://www.wikidata.org/entity/Q54087817,Museo del carbonaio,Point(12.293055 43.658123),http://www.turismo.marche.it,+39-0722-816048,Borgo Pace,località Le Conce,mailto:turismo@comune.borgo-pace.ps.it,43.658122999999996,12.293055
http://www.wikidata.org/entity/Q55374988,Museo del carbonaio di Baggio,Point(10.945392 43.95552),http://web.tiscali.it/museocarbonaio,+39-0573-46422,Pistoia,Via di Baggio 36a,mailto:museocarbonaiobaggio@tiscali.it,43.95552,10.945392
http://www.wikidata.org/entity/Q3867939,Museo del carcere Le Nuove,Point(7.659481 45.068844),http://www.museolenuove.it/,+39 011309011501176048811517,Turin,"Via Paolo Borsellino, 3,  Torino",mailto:segreteria@museolenuove.it,45.068844,7.6594809999999995
http://www.wikidata.org/entity/Q3867939,Museo del carcere Le Nuove,Point(7.659481 45.068844),http://www.museolenuove.it/,+39 011309011501176048811517,Turin,"Via Paolo Borsellino, 3,  Torino",mailto:segreteria@museolenuove.it,45.068780555556,7.659461111111099
http://www.wikidata.org/entity/Q3867941,Museo del ciclismo Gino Bartali,Point(11.2951 43.7404),https://www.ciclomuseo-bartali.it,+39-055-646-1272,Firenze,Via Chiantigiana 177,mailto:info@ciclomuseo-bartali.it,43.740457,11.293645
http://www.wikidata.org/entity/Q3867941,Museo del ciclismo Gino Bartali,Point(11.2951 43.7404),https://www.ciclomuseo-bartali.it,+39-055-646-1272,Firenze,Via Chiantigiana 177,mailto:info@ciclomuseo-bartali.it,43.7404,11.2951
http://www.wikidata.org/entity/Q729943,Museo del corallo,Point(14.249433 40.83837),http://www.museodelcorallo.it,+39-081-421111,Napoli,"Angiporto Galleria Umberto I, p.tta Matilde Serao 19, secondo piano  - Napoli",mailto:info@museodelcorallo.it,40.837975,14.249478
http://www.wikidata.org/entity/Q729943,Museo del corallo,Point(14.249433 40.83837),http://www.museodelcorallo.it,+39-081-421111,Napoli,"Angiporto Galleria Umberto I, p.tta Matilde Serao 19, secondo piano  - Napoli",mailto:info@museodelcorallo.it,40.83837,14.249432999999998
http://www.wikidata.org/entity/Q55359718,"Museo del costume ""Raffaello Piraino""",Point(13.360681 38.113834),http://www.museopiraino.it,+39-091-329335,παν-όρμος,"Via Dell'università, 54 - Palermo",mailto:raffaello.piraino@tin.it,38.113834000000004,13.360681
http://www.wikidata.org/entity/Q3867951,Museo del costume farnesiano,Point(11.857297 42.64522),http://www.comune.gradoli.vt.it,+39-0761-456082,Gradoli,"Luigi Palombini, 2 - Gradoli",mailto:bibliotecagradoli@beactive.it,42.64522,11.857297
http://www.wikidata.org/entity/Q55385928,Museo del ferro - La fucina di San Bartolomeo,Point(10.221767 45.576508),http://www.musilsanbartolomeo.it,+39-030-200-3799,Brescia,"Via del Manestro, 107/111 - Brescia",mailto:fondazione@musil.bs.it,45.576508000000004,10.221767
http://www.wikidata.org/entity/Q55370202,Museo del fiume di Alessandria,Point(8.621611 44.926792),http://www.cultural.it/musei/fiume.asp,+39-0131-222212,Alessandria,"Via Rettoria, 13,  - Alessandria",mailto:museodelfiume@comune.alessandria.it,44.926792,8.621611
http://www.wikidata.org/entity/Q3867949,Museo del fumetto e dell'immagine,Point(10.499612 43.841128),http://www.museoitalianodelfumetto.it/,+39-0583-56326,Lucca,Piazza San Romano 4,mailto:info@museoitalianodelfumetto.it,43.84115833,10.49944444
http://www.wikidata.org/entity/Q3867949,Museo del fumetto e dell'immagine,Point(10.499612 43.841128),http://www.museoitalianodelfumetto.it/,+39-0583-56326,Lucca,Piazza San Romano 4,mailto:info@museoitalianodelfumetto.it,43.841128000000005,10.499611999999999
http://www.wikidata.org/entity/Q16337653,Museo del giocattolo (Catania),Point(15.10222222 37.50916667),http://www.museodelgiocattolo.ct.it,+39-095-320111,Catania,"Via Vittorio Emanuele, 201 - Catania",mailto:info@museodelgiocattolo.ct.it,37.50916667,15.10222222
http://www.wikidata.org/entity/Q16337653,Museo del giocattolo (Catania),Point(15.10222222 37.50916667),http://www.museodelgiocattolo.ct.it,+39-095-320111,Catania,"Via Vittorio Emanuele, 201 - Catania",mailto:info@museodelgiocattolo.ct.it,37.502552,15.085416
